counts,transA,transB,M,N,K,lda,ldb,ldc
12,N,T,42752,1281,256,42752,1281,44288
4,N,T,42752,1281,256,44288,1281,44288
276,N,T,42752,1792,256,42752,1792,44288
92,N,T,42752,1792,256,44288,1792,44288
240,N,T,42752,2048,256,42752,2048,44288
80,N,T,42752,2048,256,44288,2048,44288
10,N,T,42752,256,256,42752,256,44288
4,N,T,42752,256,256,44288,256,44288
11,N,T,42752,512,256,42752,512,44288
3,N,T,42752,512,256,44288,512,44288
2,N,T,42752,768,256,42752,768,44288
2,N,T,43008,1024,256,43008,1024,44288
12,N,T,43008,1280,256,43008,1280,44288
4,N,T,43008,1280,256,44288,1280,44288
12,N,T,43008,1281,256,43008,1281,44288
4,N,T,43008,1281,256,44288,1281,44288
276,N,T,43008,1792,256,43008,1792,44288
92,N,T,43008,1792,256,44288,1792,44288
240,N,T,43008,2048,256,43008,2048,44288
80,N,T,43008,2048,256,44288,2048,44288
1,N,T,43008,256,256,43008,256,44288
1,N,T,43008,256,256,44288,256,44288
10,N,T,43008,512,256,43008,512,44288
4,N,T,43008,512,256,44288,512,44288
11,N,T,43008,768,256,43008,768,44288
3,N,T,43008,768,256,44288,768,44288
11,N,T,43264,1024,256,43264,1024,44288
3,N,T,43264,1024,256,44288,1024,44288
14,N,T,43264,1280,256,43264,1280,44288
4,N,T,43264,1280,256,44288,1280,44288
12,N,T,43264,1281,256,43264,1281,44288
4,N,T,43264,1281,256,44288,1281,44288
276,N,T,43264,1792,256,43264,1792,44288
92,N,T,43264,1792,256,44288,1792,44288
240,N,T,43264,2048,256,43264,2048,44288
80,N,T,43264,2048,256,44288,2048,44288
1,N,T,43264,512,256,43264,512,44288
1,N,T,43264,512,256,44288,512,44288
10,N,T,43264,768,256,43264,768,44288
4,N,T,43264,768,256,44288,768,44288
10,N,T,43520,1024,256,43520,1024,44288
4,N,T,43520,1024,256,44288,1024,44288
23,N,T,43520,1280,256,43520,1280,44288
7,N,T,43520,1280,256,44288,1280,44288
12,N,T,43520,1281,256,43520,1281,44288
4,N,T,43520,1281,256,44288,1281,44288
2,N,T,43520,1536,256,43520,1536,44288
276,N,T,43520,1792,256,43520,1792,44288
92,N,T,43520,1792,256,44288,1792,44288
240,N,T,43520,2048,256,43520,2048,44288
80,N,T,43520,2048,256,44288,2048,44288
1,N,T,43520,768,256,43520,768,44288
1,N,T,43520,768,256,44288,768,44288
10,N,T,4352,1024,256,4352,1024,44288
4,N,T,4352,1024,256,44288,1024,44288
23,N,T,4352,1280,256,4352,1280,44288
7,N,T,4352,1280,256,44288,1280,44288
12,N,T,4352,1281,256,4352,1281,44288
4,N,T,4352,1281,256,44288,1281,44288
2,N,T,4352,1536,256,4352,1536,44288
12,N,T,4352,1792,256,4352,1792,44288
4,N,T,4352,1792,256,44288,1792,44288
12,N,T,4352,2048,256,4352,2048,44288
4,N,T,4352,2048,256,44288,2048,44288
1,N,T,4352,768,256,4352,768,44288
1,N,T,4352,768,256,44288,768,44288
1,N,T,43776,1024,256,43776,1024,44288
1,N,T,43776,1024,256,44288,1024,44288
22,N,T,43776,1280,256,43776,1280,44288
8,N,T,43776,1280,256,44288,1280,44288
12,N,T,43776,1281,256,43776,1281,44288
4,N,T,43776,1281,256,44288,1281,44288
11,N,T,43776,1536,256,43776,1536,44288
3,N,T,43776,1536,256,44288,1536,44288
278,N,T,43776,1792,256,43776,1792,44288
92,N,T,43776,1792,256,44288,1792,44288
240,N,T,43776,2048,256,43776,2048,44288
80,N,T,43776,2048,256,44288,2048,44288
13,N,T,44032,1280,256,44032,1280,44288
5,N,T,44032,1280,256,44288,1280,44288
12,N,T,44032,1281,256,44032,1281,44288
4,N,T,44032,1281,256,44288,1281,44288
10,N,T,44032,1536,256,44032,1536,44288
4,N,T,44032,1536,256,44288,1536,44288
287,N,T,44032,1792,256,44032,1792,44288
95,N,T,44032,1792,256,44288,1792,44288
242,N,T,44032,2048,256,44032,2048,44288
80,N,T,44032,2048,256,44288,2048,44288
4,N,T,44288,1280,256,44288,1280,44288
4,N,T,44288,1281,256,44288,1281,44288
2,N,T,44288,1536,256,44288,1536,44288
96,N,T,44288,1792,256,44288,1792,44288
82,N,T,44288,2048,256,44288,2048,44288
1,N,T,4608,1024,256,44288,1024,44288
1,N,T,4608,1024,256,4608,1024,44288
8,N,T,4608,1280,256,44288,1280,44288
22,N,T,4608,1280,256,4608,1280,44288
4,N,T,4608,1281,256,44288,1281,44288
12,N,T,4608,1281,256,4608,1281,44288
3,N,T,4608,1536,256,44288,1536,44288
11,N,T,4608,1536,256,4608,1536,44288
4,N,T,4608,1792,256,44288,1792,44288
14,N,T,4608,1792,256,4608,1792,44288
4,N,T,4608,2048,256,44288,2048,44288
12,N,T,4608,2048,256,4608,2048,44288
5,N,T,4864,1280,256,44288,1280,44288
13,N,T,4864,1280,256,4864,1280,44288
4,N,T,4864,1281,256,44288,1281,44288
12,N,T,4864,1281,256,4864,1281,44288
4,N,T,4864,1536,256,44288,1536,44288
10,N,T,4864,1536,256,4864,1536,44288
7,N,T,4864,1792,256,44288,1792,44288
25,N,T,4864,1792,256,4864,1792,44288
4,N,T,4864,2048,256,44288,2048,44288
12,N,T,4864,2048,256,4864,2048,44288
2,N,T,4864,256,256,4864,256,44288
4,N,T,5120,1280,256,44288,1280,44288
12,N,T,5120,1280,256,5120,1280,44288
4,N,T,5120,1281,256,44288,1281,44288
12,N,T,5120,1281,256,5120,1281,44288
1,N,T,5120,1536,256,44288,1536,44288
1,N,T,5120,1536,256,5120,1536,44288
11,N,T,5120,1792,256,44288,1792,44288
33,N,T,5120,1792,256,5120,1792,44288
4,N,T,5120,2048,256,44288,2048,44288
14,N,T,5120,2048,256,5120,2048,44288
3,N,T,5120,256,256,44288,256,44288
9,N,T,5120,256,256,5120,256,44288
2,N,T,5120,512,256,5120,512,44288
2,N,T,512,257,256,44288,257,44288
2,N,T,512,257,256,512,257,44288
4,N,T,512,512,256,44288,512,44288
8,N,T,512,512,256,512,512,44288
2,N,T,512,513,256,44288,513,44288
10,N,T,512,513,256,512,513,44288
4,N,T,512,768,256,512,768,44288
4,N,T,5376,1280,256,44288,1280,44288
12,N,T,5376,1280,256,5376,1280,44288
4,N,T,5376,1281,256,44288,1281,44288
12,N,T,5376,1281,256,5376,1281,44288
9,N,T,5376,1792,256,44288,1792,44288
25,N,T,5376,1792,256,5376,1792,44288
7,N,T,5376,2048,256,44288,2048,44288
23,N,T,5376,2048,256,5376,2048,44288
1,N,T,5376,256,256,44288,256,44288
3,N,T,5376,256,256,5376,256,44288
3,N,T,5376,512,256,44288,512,44288
9,N,T,5376,512,256,5376,512,44288
2,N,T,5376,768,256,5376,768,44288
2,N,T,5632,1024,256,5632,1024,44288
4,N,T,5632,1280,256,44288,1280,44288
12,N,T,5632,1280,256,5632,1280,44288
4,N,T,5632,1281,256,44288,1281,44288
12,N,T,5632,1281,256,5632,1281,44288
8,N,T,5632,1792,256,44288,1792,44288
24,N,T,5632,1792,256,5632,1792,44288
8,N,T,5632,2048,256,44288,2048,44288
24,N,T,5632,2048,256,5632,2048,44288
3,N,T,5632,256,256,44288,256,44288
9,N,T,5632,256,256,5632,256,44288
1,N,T,5632,512,256,44288,512,44288
3,N,T,5632,512,256,5632,512,44288
3,N,T,5632,768,256,44288,768,44288
9,N,T,5632,768,256,5632,768,44288
3,N,T,5888,1024,256,44288,1024,44288
9,N,T,5888,1024,256,5888,1024,44288
4,N,T,5888,1280,256,44288,1280,44288
14,N,T,5888,1280,256,5888,1280,44288
4,N,T,5888,1281,256,44288,1281,44288
12,N,T,5888,1281,256,5888,1281,44288
8,N,T,5888,1792,256,44288,1792,44288
24,N,T,5888,1792,256,5888,1792,44288
8,N,T,5888,2048,256,44288,2048,44288
24,N,T,5888,2048,256,5888,2048,44288
1,N,T,5888,256,256,44288,256,44288
1,N,T,5888,256,256,5888,256,44288
3,N,T,5888,512,256,44288,512,44288
9,N,T,5888,512,256,5888,512,44288
1,N,T,5888,768,256,44288,768,44288
3,N,T,5888,768,256,5888,768,44288
1,N,T,6144,1024,256,44288,1024,44288
3,N,T,6144,1024,256,6144,1024,44288
7,N,T,6144,1280,256,44288,1280,44288
21,N,T,6144,1280,256,6144,1280,44288
4,N,T,6144,1281,256,44288,1281,44288
12,N,T,6144,1281,256,6144,1281,44288
2,N,T,6144,1536,256,6144,1536,44288
8,N,T,6144,1792,256,44288,1792,44288
24,N,T,6144,1792,256,6144,1792,44288
8,N,T,6144,2048,256,44288,2048,44288
24,N,T,6144,2048,256,6144,2048,44288
1,N,T,6144,512,256,44288,512,44288
1,N,T,6144,512,256,6144,512,44288
3,N,T,6144,768,256,44288,768,44288
9,N,T,6144,768,256,6144,768,44288
3,N,T,6400,1024,256,44288,1024,44288
9,N,T,6400,1024,256,6400,1024,44288
5,N,T,6400,1280,256,44288,1280,44288
15,N,T,6400,1280,256,6400,1280,44288
4,N,T,6400,1281,256,44288,1281,44288
12,N,T,6400,1281,256,6400,1281,44288
3,N,T,6400,1536,256,44288,1536,44288
9,N,T,6400,1536,256,6400,1536,44288
8,N,T,6400,1792,256,44288,1792,44288
26,N,T,6400,1792,256,6400,1792,44288
8,N,T,6400,2048,256,44288,2048,44288
24,N,T,6400,2048,256,6400,2048,44288
1,N,T,6400,768,256,44288,768,44288
1,N,T,6400,768,256,6400,768,44288
1,N,T,6656,1024,256,44288,1024,44288
1,N,T,6656,1024,256,6656,1024,44288
7,N,T,6656,1280,256,44288,1280,44288
21,N,T,6656,1280,256,6656,1280,44288
4,N,T,6656,1281,256,44288,1281,44288
12,N,T,6656,1281,256,6656,1281,44288
1,N,T,6656,1536,256,44288,1536,44288
3,N,T,6656,1536,256,6656,1536,44288
11,N,T,6656,1792,256,44288,1792,44288
35,N,T,6656,1792,256,6656,1792,44288
8,N,T,6656,2048,256,44288,2048,44288
24,N,T,6656,2048,256,6656,2048,44288
2,N,T,6656,256,256,6656,256,44288
5,N,T,6912,1280,256,44288,1280,44288
13,N,T,6912,1280,256,6912,1280,44288
4,N,T,6912,1281,256,44288,1281,44288
12,N,T,6912,1281,256,6912,1281,44288
3,N,T,6912,1536,256,44288,1536,44288
9,N,T,6912,1536,256,6912,1536,44288
12,N,T,6912,1792,256,44288,1792,44288
38,N,T,6912,1792,256,6912,1792,44288
8,N,T,6912,2048,256,44288,2048,44288
24,N,T,6912,2048,256,6912,2048,44288
3,N,T,6912,256,256,44288,256,44288
9,N,T,6912,256,256,6912,256,44288
2,N,T,6912,512,256,6912,512,44288
4,N,T,7168,1280,256,44288,1280,44288
12,N,T,7168,1280,256,7168,1280,44288
4,N,T,7168,1281,256,44288,1281,44288
12,N,T,7168,1281,256,7168,1281,44288
1,N,T,7168,1536,256,44288,1536,44288
1,N,T,7168,1536,256,7168,1536,44288
15,N,T,7168,1792,256,44288,1792,44288
45,N,T,7168,1792,256,7168,1792,44288
8,N,T,7168,2048,256,44288,2048,44288
26,N,T,7168,2048,256,7168,2048,44288
1,N,T,7168,256,256,44288,256,44288
1,N,T,7168,256,256,7168,256,44288
3,N,T,7168,512,256,44288,512,44288
9,N,T,7168,512,256,7168,512,44288
2,N,T,7168,768,256,7168,768,44288
2,N,T,7424,1024,256,7424,1024,44288
4,N,T,7424,1280,256,44288,1280,44288
12,N,T,7424,1280,256,7424,1280,44288
4,N,T,7424,1281,256,44288,1281,44288
12,N,T,7424,1281,256,7424,1281,44288
13,N,T,7424,1792,256,44288,1792,44288
37,N,T,7424,1792,256,7424,1792,44288
11,N,T,7424,2048,256,44288,2048,44288
35,N,T,7424,2048,256,7424,2048,44288
2,N,T,7424,256,256,7424,256,44288
1,N,T,7424,512,256,44288,512,44288
1,N,T,7424,512,256,7424,512,44288
3,N,T,7424,768,256,44288,768,44288
9,N,T,7424,768,256,7424,768,44288
3,N,T,7680,1024,256,44288,1024,44288
9,N,T,7680,1024,256,7680,1024,44288
4,N,T,7680,1280,256,44288,1280,44288
14,N,T,7680,1280,256,7680,1280,44288
4,N,T,7680,1281,256,44288,1281,44288
12,N,T,7680,1281,256,7680,1281,44288
12,N,T,7680,1792,256,44288,1792,44288
36,N,T,7680,1792,256,7680,1792,44288
12,N,T,7680,2048,256,44288,2048,44288
36,N,T,7680,2048,256,7680,2048,44288
3,N,T,7680,256,256,44288,256,44288
9,N,T,7680,256,256,7680,256,44288
2,N,T,7680,512,256,7680,512,44288
1,N,T,7680,768,256,44288,768,44288
1,N,T,7680,768,256,7680,768,44288
4,N,T,768,1024,256,768,1024,44288
2,N,T,768,513,256,44288,513,44288
2,N,T,768,513,256,768,513,44288
4,N,T,768,768,256,44288,768,44288
8,N,T,768,768,256,768,768,44288
2,N,T,768,769,256,44288,769,44288
10,N,T,768,769,256,768,769,44288
1,N,T,7936,1024,256,44288,1024,44288
1,N,T,7936,1024,256,7936,1024,44288
7,N,T,7936,1280,256,44288,1280,44288
21,N,T,7936,1280,256,7936,1280,44288
4,N,T,7936,1281,256,44288,1281,44288
12,N,T,7936,1281,256,7936,1281,44288
2,N,T,7936,1536,256,7936,1536,44288
12,N,T,7936,1792,256,44288,1792,44288
36,N,T,7936,1792,256,7936,1792,44288
12,N,T,7936,2048,256,44288,2048,44288
36,N,T,7936,2048,256,7936,2048,44288
1,N,T,7936,256,256,44288,256,44288
1,N,T,7936,256,256,7936,256,44288
3,N,T,7936,512,256,44288,512,44288
9,N,T,7936,512,256,7936,512,44288
2,N,T,7936,768,256,7936,768,44288
2,N,T,8192,1024,256,8192,1024,44288
5,N,T,8192,1280,256,44288,1280,44288
13,N,T,8192,1280,256,8192,1280,44288
4,N,T,8192,1281,256,44288,1281,44288
12,N,T,8192,1281,256,8192,1281,44288
3,N,T,8192,1536,256,44288,1536,44288
9,N,T,8192,1536,256,8192,1536,44288
12,N,T,8192,1792,256,44288,1792,44288
38,N,T,8192,1792,256,8192,1792,44288
12,N,T,8192,2048,256,44288,2048,44288
36,N,T,8192,2048,256,8192,2048,44288
1,N,T,8192,512,256,44288,512,44288
1,N,T,8192,512,256,8192,512,44288
3,N,T,8192,768,256,44288,768,44288
9,N,T,8192,768,256,8192,768,44288
3,N,T,8448,1024,256,44288,1024,44288
9,N,T,8448,1024,256,8448,1024,44288
4,N,T,8448,1280,256,44288,1280,44288
14,N,T,8448,1280,256,8448,1280,44288
4,N,T,8448,1281,256,44288,1281,44288
12,N,T,8448,1281,256,8448,1281,44288
1,N,T,8448,1536,256,44288,1536,44288
1,N,T,8448,1536,256,8448,1536,44288
15,N,T,8448,1792,256,44288,1792,44288
47,N,T,8448,1792,256,8448,1792,44288
12,N,T,8448,2048,256,44288,2048,44288
36,N,T,8448,2048,256,8448,2048,44288
2,N,T,8448,256,256,8448,256,44288
1,N,T,8448,768,256,44288,768,44288
1,N,T,8448,768,256,8448,768,44288
1,N,T,8704,1024,256,44288,1024,44288
1,N,T,8704,1024,256,8704,1024,44288
7,N,T,8704,1280,256,44288,1280,44288
21,N,T,8704,1280,256,8704,1280,44288
4,N,T,8704,1281,256,44288,1281,44288
12,N,T,8704,1281,256,8704,1281,44288
2,N,T,8704,1536,256,8704,1536,44288
16,N,T,8704,1792,256,44288,1792,44288
48,N,T,8704,1792,256,8704,1792,44288
12,N,T,8704,2048,256,44288,2048,44288
36,N,T,8704,2048,256,8704,2048,44288
3,N,T,8704,256,256,44288,256,44288
9,N,T,8704,256,256,8704,256,44288
2,N,T,8704,512,256,8704,512,44288
5,N,T,8960,1280,256,44288,1280,44288
13,N,T,8960,1280,256,8960,1280,44288
4,N,T,8960,1281,256,44288,1281,44288
12,N,T,8960,1281,256,8960,1281,44288
3,N,T,8960,1536,256,44288,1536,44288
9,N,T,8960,1536,256,8960,1536,44288
16,N,T,8960,1792,256,44288,1792,44288
50,N,T,8960,1792,256,8960,1792,44288
12,N,T,8960,2048,256,44288,2048,44288
36,N,T,8960,2048,256,8960,2048,44288
1,N,T,8960,256,256,44288,256,44288
1,N,T,8960,256,256,8960,256,44288
3,N,T,8960,512,256,44288,512,44288
9,N,T,8960,512,256,8960,512,44288
2,N,T,8960,768,256,8960,768,44288
2,N,T,9216,1024,256,9216,1024,44288
4,N,T,9216,1280,256,44288,1280,44288
12,N,T,9216,1280,256,9216,1280,44288
4,N,T,9216,1281,256,44288,1281,44288
12,N,T,9216,1281,256,9216,1281,44288
1,N,T,9216,1536,256,44288,1536,44288
1,N,T,9216,1536,256,9216,1536,44288
19,N,T,9216,1792,256,44288,1792,44288
57,N,T,9216,1792,256,9216,1792,44288
12,N,T,9216,2048,256,44288,2048,44288
38,N,T,9216,2048,256,9216,2048,44288
1,N,T,9216,512,256,44288,512,44288
1,N,T,9216,512,256,9216,512,44288
3,N,T,9216,768,256,44288,768,44288
9,N,T,9216,768,256,9216,768,44288
3,N,T,9472,1024,256,44288,1024,44288
9,N,T,9472,1024,256,9472,1024,44288
4,N,T,9472,1280,256,44288,1280,44288
14,N,T,9472,1280,256,9472,1280,44288
4,N,T,9472,1281,256,44288,1281,44288
12,N,T,9472,1281,256,9472,1281,44288
17,N,T,9472,1792,256,44288,1792,44288
49,N,T,9472,1792,256,9472,1792,44288
15,N,T,9472,2048,256,44288,2048,44288
47,N,T,9472,2048,256,9472,2048,44288
2,N,T,9472,256,256,9472,256,44288
1,N,T,9472,768,256,44288,768,44288
1,N,T,9472,768,256,9472,768,44288
1,N,T,9728,1024,256,44288,1024,44288
1,N,T,9728,1024,256,9728,1024,44288
7,N,T,9728,1280,256,44288,1280,44288
21,N,T,9728,1280,256,9728,1280,44288
4,N,T,9728,1281,256,44288,1281,44288
12,N,T,9728,1281,256,9728,1281,44288
2,N,T,9728,1536,256,9728,1536,44288
16,N,T,9728,1792,256,44288,1792,44288
48,N,T,9728,1792,256,9728,1792,44288
16,N,T,9728,2048,256,44288,2048,44288
48,N,T,9728,2048,256,9728,2048,44288
3,N,T,9728,256,256,44288,256,44288
9,N,T,9728,256,256,9728,256,44288
2,N,T,9728,512,256,9728,512,44288
5,N,T,9984,1280,256,44288,1280,44288
13,N,T,9984,1280,256,9984,1280,44288
4,N,T,9984,1281,256,44288,1281,44288
12,N,T,9984,1281,256,9984,1281,44288
3,N,T,9984,1536,256,44288,1536,44288
9,N,T,9984,1536,256,9984,1536,44288
16,N,T,9984,1792,256,44288,1792,44288
50,N,T,9984,1792,256,9984,1792,44288
16,N,T,9984,2048,256,44288,2048,44288
48,N,T,9984,2048,256,9984,2048,44288
1,N,T,9984,256,256,44288,256,44288
1,N,T,9984,256,256,9984,256,44288
3,N,T,9984,512,256,44288,512,44288
9,N,T,9984,512,256,9984,512,44288
2,N,T,9984,768,256,9984,768,44288
